docId,sentenceId,tokenId,text,lemma,ner,clID
sl-134,0,1,Po,,O,
sl-134,0,2,odločitvi,,O,
sl-134,0,3,za,,O,
sl-134,0,4,brexit,brexit,B-EVT,EVT-Brexit
sl-134,0,5,pri,,O,
sl-134,0,6,Britancih,Britanci,B-PER,GPE-Great-Britain
sl-134,0,7,močno,,O,
sl-134,0,8,narasla,,O,
sl-134,0,9,poraba,,O,
sl-134,0,10,antidepresivov,,O,
sl-134,1,1,Po,,O,
sl-134,1,2,referendumu,,O,
sl-134,1,3,",",,O,
sl-134,1,4,na,,O,
sl-134,1,5,katerem,,O,
sl-134,1,6,so,,O,
sl-134,1,7,se,,O,
sl-134,1,8,Britanci,Britanci,B-PER,GPE-Great-Britain
sl-134,1,9,poleti,,O,
sl-134,1,10,2016,,O,
sl-134,1,11,odločili,,O,
sl-134,1,12,za,,O,
sl-134,1,13,odhod,,O,
sl-134,1,14,iz,,O,
sl-134,1,15,Evropske,Evropska,B-ORG,ORG-European-Union
sl-134,1,16,unije,unija,I-ORG,ORG-European-Union
sl-134,1,17,",",PAD,I-ORG,ORG-European-Union
sl-134,1,18,je,,O,
sl-134,1,19,v,,O,
sl-134,1,20,Angliji,Anglija,B-LOC,GPE-England
sl-134,1,21,v,,O,
sl-134,1,22,primerjavi,,O,
sl-134,1,23,z,,O,
sl-134,1,24,drugimi,,O,
sl-134,1,25,zdravili,,O,
sl-134,1,26,na,,O,
sl-134,1,27,recept,,O,
sl-134,1,28,močno,,O,
sl-134,1,29,porasla,,O,
sl-134,1,30,poraba,,O,
sl-134,1,31,antidepresivov,,O,
sl-134,1,32,",",,O,
sl-134,1,33,kaže,,O,
sl-134,1,34,objavljena,,O,
sl-134,1,35,študija,,O,
sl-134,1,36,.,,O,
sl-134,2,1,Rapzrava,,O,
sl-134,2,2,o,,O,
sl-134,2,3,koristih,,O,
sl-134,2,4,in,,O,
sl-134,2,5,slabostih,,O,
sl-134,2,6,brexita,brexit,B-EVT,EVT-Brexit
sl-134,2,7,že,,O,
sl-134,2,8,dve,,O,
sl-134,2,9,leti,,O,
sl-134,2,10,prevladuje,,O,
sl-134,2,11,v,,O,
sl-134,2,12,političnih,,O,
sl-134,2,13,debatah,,O,
sl-134,2,14,na,,O,
sl-134,2,15,Otoku,otok,B-LOC,GPE-Great-Britain
sl-134,2,16,",",,O,
sl-134,2,17,v,,O,
sl-134,2,18,tem,,O,
sl-134,2,19,času,,O,
sl-134,2,20,ji,,O,
sl-134,2,21,je,,O,
sl-134,2,22,uspelo,,O,
sl-134,2,23,razdeliti,,O,
sl-134,2,24,tako,,O,
sl-134,2,25,družine,,O,
sl-134,2,26,kot,,O,
sl-134,2,27,skupnosti,,O,
sl-134,2,28,in,,O,
sl-134,2,29,sprožiti,,O,
sl-134,2,30,panične,,O,
sl-134,2,31,priprave,,O,
sl-134,2,32,gospodarstva,,O,
sl-134,2,33,na,,O,
sl-134,2,34,možnost,,O,
sl-134,2,35,",",,O,
sl-134,2,36,da,,O,
sl-134,2,37,Londonu,London,B-LOC,GPE-London
sl-134,2,38,z,,O,
sl-134,2,39,Brusljem,Bruselj,B-LOC,GPE-Brussles
sl-134,2,40,sploh,,O,
sl-134,2,41,ne,,O,
sl-134,2,42,bo,,O,
sl-134,2,43,uspelo,,O,
sl-134,2,44,doseči,,O,
sl-134,2,45,dogovora,,O,
sl-134,2,46,o,,O,
sl-134,2,47,odnosih,,O,
sl-134,2,48,po,,O,
sl-134,2,49,odhodu,,O,
sl-134,2,50,.,,O,
sl-134,3,1,A,,O,
sl-134,3,2,vse,,O,
sl-134,3,3,doslej,,O,
sl-134,3,4,v,,O,
sl-134,3,5,državi,,O,
sl-134,3,6,niso,,O,
sl-134,3,7,posvečali,,O,
sl-134,3,8,kaj,,O,
sl-134,3,9,prida,,O,
sl-134,3,10,pozornosti,,O,
sl-134,3,11,vplivu,,O,
